date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,city
2017-11-27,28.1,24.8,3.0,23.0,84,Chennai
2017-11-28,28.5,25.2,0.9,22.7,77,Chennai
2017-11-29,28.3,24.4,9.2,24.8,79,Chennai
2017-11-30,27.0,24.5,20.5,22.0,90,Chennai
2017-12-01,26.3,24.4,39.2,25.4,85,Chennai
2017-12-02,28.2,25.2,0.0,22.5,70,Chennai
2017-12-03,27.7,24.8,0.4,21.7,71,Chennai
2017-12-04,27.2,23.4,0.5,18.6,76,Chennai
2017-12-05,28.1,24.4,0.4,16.3,76,Chennai
2017-12-06,27.5,24.4,0.0,17.2,74,Chennai
2017-12-07,28.4,22.8,0.0,17.5,75,Chennai
2017-12-08,28.8,20.6,0.0,13.5,77,Chennai
2017-12-09,30.2,21.6,0.0,12.8,80,Chennai
2017-12-10,28.6,21.8,0.0,11.1,83,Chennai
2017-12-11,28.4,21.5,0.0,12.0,83,Chennai
2017-12-12,27.9,22.8,0.4,11.7,86,Chennai
2017-12-13,27.9,23.4,1.1,12.3,83,Chennai
2017-12-14,28.3,22.5,0.2,15.5,81,Chennai
2017-12-15,28.3,24.3,1.4,21.7,78,Chennai
2017-12-16,28.3,24.9,0.1,22.2,71,Chennai
2017-12-17,28.2,25.0,0.0,21.3,66,Chennai
2017-12-18,27.7,23.3,0.0,23.0,65,Chennai
2017-12-19,28.0,23.7,0.0,21.6,66,Chennai
2017-12-20,27.4,22.7,0.0,22.1,71,Chennai
2017-12-21,26.5,24.1,4.5,21.1,80,Chennai
2017-12-22,28.0,22.9,0.9,21.2,77,Chennai
2017-12-23,27.7,23.5,0.2,17.1,74,Chennai
2017-12-24,27.5,21.6,0.5,18.5,74,Chennai
2017-12-25,27.6,22.8,2.1,23.8,77,Chennai
2017-12-26,27.8,22.4,0.0,22.7,74,Chennai
2017-12-27,27.4,22.9,0.0,18.3,71,Chennai
2017-12-28,27.0,22.7,0.0,18.3,59,Chennai
2017-12-29,27.8,23.1,0.0,19.2,68,Chennai
2017-12-30,27.6,21.5,0.7,15.1,77,Chennai
2017-12-31,28.0,22.3,0.3,17.7,79,Chennai
2018-01-01,29.4,21.8,0.1,18.8,80,Chennai
2018-01-02,28.4,20.9,1.5,14.9,83,Chennai
2018-01-03,28.1,22.5,0.0,18.7,78,Chennai
2018-01-04,28.2,22.0,0.0,17.3,66,Chennai
2018-01-05,27.2,20.2,0.0,15.0,62,Chennai
2018-01-06,27.1,20.5,0.0,13.6,63,Chennai
2018-01-07,27.2,19.5,0.0,15.6,65,Chennai
2018-01-08,27.5,19.4,0.0,20.5,67,Chennai
2018-01-09,27.8,23.9,1.9,24.9,73,Chennai
2018-01-10,26.6,23.7,22.8,18.3,84,Chennai
2018-01-11,27.9,23.5,0.0,17.1,80,Chennai
2018-01-12,28.1,21.7,0.0,11.4,83,Chennai
2018-01-13,27.9,21.3,0.0,12.7,86,Chennai
2018-01-14,27.8,21.3,0.0,14.7,83,Chennai
2018-01-15,27.9,21.2,0.0,11.2,82,Chennai
2018-01-16,27.7,22.1,0.0,15.2,79,Chennai
2018-01-17,27.2,20.5,0.0,12.9,77,Chennai
2018-01-18,27.1,19.7,0.0,13.4,69,Chennai
2018-01-19,27.1,19.6,0.0,14.9,66,Chennai
2018-01-20,26.9,20.1,0.0,14.0,68,Chennai
2018-01-21,27.0,19.9,0.0,18.2,67,Chennai
2018-01-22,26.9,20.6,0.4,16.8,66,Chennai
2018-01-23,27.4,21.4,0.0,16.8,68,Chennai
2018-01-24,27.7,20.0,0.0,13.5,75,Chennai
2018-01-25,28.4,19.9,0.0,14.1,79,Chennai
2018-01-26,28.4,20.3,0.0,13.1,77,Chennai
2018-01-27,27.8,20.4,0.0,14.5,74,Chennai
2018-01-28,27.5,21.0,0.0,17.7,70,Chennai
2018-01-29,27.5,22.0,0.0,18.0,72,Chennai
2018-01-30,27.7,20.5,0.0,17.8,72,Chennai
2018-01-31,28.3,19.5,0.0,14.2,72,Chennai
2018-02-01,28.0,17.3,0.0,10.9,73,Chennai
2018-02-02,28.7,17.4,0.0,13.1,73,Chennai
2018-02-03,27.5,17.5,0.0,13.8,68,Chennai
2018-02-04,26.9,19.6,0.0,13.6,64,Chennai
2018-02-05,28.2,22.4,0.0,15.2,62,Chennai
2018-02-06,28.3,21.0,0.0,19.1,77,Chennai
2018-02-07,28.8,22.3,0.0,16.5,81,Chennai
2018-02-08,29.7,23.1,0.0,15.4,78,Chennai
2018-02-09,28.8,21.6,0.0,17.1,81,Chennai
2018-02-10,28.6,22.7,0.0,14.3,77,Chennai
2018-02-11,28.8,23.4,0.0,14.8,72,Chennai
2018-02-12,29.0,24.3,0.4,16.6,69,Chennai
2018-02-13,28.6,23.0,0.1,16.1,72,Chennai
2018-02-14,28.8,24.1,0.2,17.4,73,Chennai
2018-02-15,29.4,23.7,0.1,18.9,74,Chennai
2018-02-16,29.5,22.0,0.0,15.3,75,Chennai
2018-02-17,29.1,21.4,0.0,15.0,78,Chennai
2018-02-18,28.9,20.6,0.0,15.2,75,Chennai
2018-02-19,28.2,21.6,0.0,14.6,74,Chennai
2018-02-20,28.5,20.8,0.0,13.8,75,Chennai
2018-02-21,28.8,21.1,0.0,13.1,76,Chennai
2018-02-22,29.1,20.0,0.0,13.3,76,Chennai
2018-02-23,28.6,19.8,0.0,11.6,73,Chennai
2018-02-24,28.8,22.1,0.0,16.4,71,Chennai
2018-02-25,30.4,22.6,0.0,17.8,72,Chennai
2018-02-26,30.8,21.3,0.0,17.8,72,Chennai
2018-02-27,30.5,20.7,0.0,14.9,75,Chennai
2018-02-28,29.9,21.0,0.0,14.0,80,Chennai
2018-03-01,31.1,22.0,0.0,13.6,78,Chennai
2018-03-02,31.3,22.2,0.0,11.8,73,Chennai
2018-03-03,31.0,21.0,0.0,14.3,72,Chennai
2018-03-04,30.9,20.3,0.0,17.6,74,Chennai
2018-03-05,29.4,19.9,0.0,14.6,79,Chennai
2018-03-06,29.6,21.7,0.0,14.4,76,Chennai
2018-03-07,30.5,21.4,0.0,12.6,74,Chennai
2018-03-08,31.1,20.1,0.0,12.4,77,Chennai
2018-03-09,30.3,22.0,0.0,15.3,78,Chennai
2018-03-10,30.8,22.5,0.0,13.0,79,Chennai
2018-03-11,29.7,23.2,0.0,13.0,79,Chennai
2018-03-12,30.7,24.2,0.1,15.2,78,Chennai
2018-03-13,30.9,25.8,0.6,17.0,77,Chennai
2018-03-14,31.3,25.3,0.2,16.8,78,Chennai
2018-03-15,31.4,24.6,0.0,22.5,79,Chennai
2018-03-16,31.1,25.8,2.3,21.9,79,Chennai
2018-03-17,28.5,25.4,5.0,17.7,78,Chennai
2018-03-18,30.7,25.0,0.0,16.1,70,Chennai
2018-03-19,30.6,24.8,0.0,14.3,69,Chennai
2018-03-20,31.1,22.7,0.0,16.0,77,Chennai
2018-03-21,32.6,23.4,0.0,21.3,77,Chennai
2018-03-22,33.2,23.9,0.0,22.4,79,Chennai
2018-03-23,33.0,24.8,0.0,23.7,80,Chennai
2018-03-24,32.1,25.4,0.0,22.9,80,Chennai
2018-03-25,31.0,25.4,0.0,15.3,75,Chennai
2018-03-26,31.2,24.5,0.0,15.8,75,Chennai
2018-03-27,32.0,24.8,0.0,22.6,78,Chennai
2018-03-28,32.8,26.0,0.6,26.8,80,Chennai
2018-03-29,33.5,26.4,0.0,27.1,79,Chennai
2018-03-30,33.1,25.9,0.4,27.1,80,Chennai
2018-03-31,32.9,26.2,1.5,24.9,80,Chennai
2018-04-01,31.5,26.4,1.4,23.8,83,Chennai
2018-04-02,31.6,26.5,0.7,22.9,79,Chennai
2018-04-03,31.4,26.2,0.1,20.4,80,Chennai
2018-04-04,31.7,25.5,0.0,21.4,78,Chennai
2018-04-05,31.7,25.0,0.0,21.7,75,Chennai
2018-04-06,31.7,25.5,0.0,21.3,76,Chennai
2018-04-07,31.9,26.0,0.1,18.4,77,Chennai
2018-04-08,30.8,25.8,0.9,19.2,78,Chennai
2018-04-09,31.8,26.6,0.2,16.6,71,Chennai
2018-04-10,32.1,25.5,0.2,19.5,73,Chennai
2018-04-11,32.0,26.2,1.8,18.0,78,Chennai
2018-04-12,32.5,26.5,0.4,19.2,76,Chennai
2018-04-13,32.0,26.8,0.8,20.4,76,Chennai
2018-04-14,32.6,26.7,0.5,20.6,77,Chennai
2018-04-15,32.1,27.3,1.3,19.3,76,Chennai
2018-04-16,32.9,27.5,0.9,18.1,76,Chennai
2018-04-17,33.2,27.3,0.2,19.3,76,Chennai
2018-04-18,33.6,26.2,0.0,26.1,75,Chennai
2018-04-19,34.8,27.9,0.0,28.7,74,Chennai
2018-04-20,34.7,27.9,0.0,27.9,74,Chennai
2018-04-21,33.7,28.4,0.1,27.9,75,Chennai
2018-04-22,34.1,27.2,0.0,26.3,76,Chennai
2018-04-23,33.5,27.4,0.1,24.8,77,Chennai
2018-04-24,33.7,27.1,0.0,26.1,73,Chennai
2018-04-25,34.2,27.9,0.1,25.7,74,Chennai
2018-04-26,34.1,27.6,0.1,25.8,75,Chennai
2018-04-27,33.5,27.7,0.0,22.2,75,Chennai
2018-04-28,33.1,27.5,0.3,21.3,75,Chennai
2018-04-29,33.6,27.3,0.1,27.5,76,Chennai
2018-04-30,34.9,28.1,0.0,29.2,74,Chennai
2018-05-01,35.6,28.9,0.0,29.0,75,Chennai
2018-05-02,34.9,28.8,0.1,26.4,76,Chennai
2018-05-03,33.9,26.2,1.0,25.3,76,Chennai
2018-05-04,33.0,27.3,1.0,20.0,76,Chennai
2018-05-05,32.7,27.6,0.6,23.0,75,Chennai
2018-05-06,33.4,27.6,0.4,21.7,75,Chennai
2018-05-07,34.9,27.8,0.0,24.7,75,Chennai
2018-05-08,34.5,28.6,0.0,25.5,76,Chennai
2018-05-09,33.4,28.3,0.2,24.4,74,Chennai
2018-05-10,32.8,28.0,0.6,22.7,75,Chennai
2018-05-11,34.5,28.0,0.0,24.7,72,Chennai
2018-05-12,34.2,28.4,0.1,23.8,74,Chennai
2018-05-13,34.3,28.5,0.0,25.8,73,Chennai
2018-05-14,33.8,27.7,0.0,23.4,75,Chennai
2018-05-15,33.3,27.0,0.9,19.9,75,Chennai
2018-05-16,33.3,27.6,0.0,22.1,75,Chennai
2018-05-17,33.8,28.0,0.0,23.5,74,Chennai
2018-05-18,34.2,27.5,0.0,22.7,74,Chennai
2018-05-19,35.4,27.9,0.0,24.3,74,Chennai
2018-05-20,34.7,28.1,0.0,22.2,72,Chennai
2018-05-21,34.1,28.4,0.2,24.3,75,Chennai
2018-05-22,33.6,28.1,0.3,19.7,76,Chennai
2018-05-23,32.9,27.6,0.7,18.9,76,Chennai
2018-05-24,33.1,27.1,0.3,17.7,73,Chennai
2018-05-25,32.7,26.7,2.0,15.9,77,Chennai
2018-05-26,32.7,27.0,0.0,19.9,76,Chennai
2018-05-27,32.9,27.2,0.9,21.3,75,Chennai
2018-05-28,33.7,28.2,0.0,23.0,75,Chennai
2018-05-29,37.3,28.8,0.0,24.5,66,Chennai
2018-05-30,37.6,29.6,0.0,23.6,63,Chennai
2018-05-31,37.2,28.5,0.0,19.1,69,Chennai
2018-06-01,35.2,28.7,0.0,18.4,73,Chennai
2018-06-02,34.7,27.3,1.6,15.8,75,Chennai
2018-06-03,34.3,27.3,4.1,16.2,71,Chennai
2018-06-04,34.4,28.5,0.0,18.6,67,Chennai
2018-06-05,36.4,28.9,0.6,22.0,70,Chennai
2018-06-06,35.7,28.0,3.8,22.1,72,Chennai
2018-06-07,36.9,27.2,1.4,23.4,71,Chennai
2018-06-08,37.6,28.8,0.0,33.2,55,Chennai
2018-06-09,37.7,29.3,0.4,34.1,51,Chennai
2018-06-10,36.8,28.8,0.0,24.6,50,Chennai
2018-06-11,36.3,29.4,3.6,25.4,56,Chennai
2018-06-12,36.4,29.5,1.8,22.6,54,Chennai
2018-06-13,36.4,29.1,0.0,19.7,60,Chennai
2018-06-14,37.1,29.2,1.9,18.9,55,Chennai
2018-06-15,36.8,29.5,1.6,21.7,59,Chennai
2018-06-16,36.0,28.0,1.1,23.4,65,Chennai
2018-06-17,38.6,28.5,0.1,21.7,53,Chennai
2018-06-18,37.7,29.0,0.0,24.4,55,Chennai
2018-06-19,36.3,29.1,0.5,30.5,59,Chennai
2018-06-20,36.2,28.7,0.0,27.6,62,Chennai
2018-06-21,35.5,28.8,0.7,28.1,60,Chennai
2018-06-22,36.6,28.9,0.1,27.2,59,Chennai
2018-06-23,35.5,26.1,16.1,24.6,66,Chennai
2018-06-24,34.8,26.4,4.4,26.6,70,Chennai
2018-06-25,35.2,26.2,2.6,22.4,71,Chennai
2018-06-26,37.7,28.2,0.1,26.3,57,Chennai
2018-06-27,36.4,28.1,6.7,18.3,62,Chennai
2018-06-28,34.2,27.5,0.7,22.0,64,Chennai
2018-06-29,33.9,27.2,3.1,19.0,71,Chennai
2018-06-30,31.7,26.4,0.2,15.6,73,Chennai
2018-07-01,31.8,26.1,5.1,14.0,77,Chennai
2018-07-02,32.2,24.8,37.3,22.2,82,Chennai
2018-07-03,33.4,24.9,1.9,17.4,75,Chennai
2018-07-04,34.6,26.9,0.5,19.1,71,Chennai
2018-07-05,34.7,27.4,0.3,20.2,66,Chennai
2018-07-06,35.2,26.8,3.6,21.1,63,Chennai
2018-07-07,30.9,27.3,0.4,21.3,65,Chennai
2018-07-08,34.8,28.1,0.3,21.3,57,Chennai
2018-07-09,34.6,27.5,0.3,19.8,63,Chennai
2018-07-10,35.2,27.5,0.1,21.6,63,Chennai
2018-07-11,34.9,27.6,3.5,21.8,63,Chennai
2018-07-12,35.2,27.6,0.1,26.8,56,Chennai
2018-07-13,36.5,28.2,1.1,23.8,60,Chennai
2018-07-14,35.4,28.2,0.1,22.6,56,Chennai
2018-07-15,35.2,28.9,0.0,26.0,52,Chennai
2018-07-16,37.0,28.6,0.1,28.2,48,Chennai
2018-07-17,37.5,28.8,0.1,26.2,49,Chennai
2018-07-18,37.7,28.8,0.0,23.1,49,Chennai
2018-07-19,36.4,29.3,0.4,25.3,51,Chennai
2018-07-20,35.9,28.9,0.0,24.8,52,Chennai
2018-07-21,36.7,29.4,0.0,25.9,51,Chennai
2018-07-22,36.8,28.7,0.0,23.5,55,Chennai
2018-07-23,37.1,28.7,0.2,21.2,54,Chennai
2018-07-24,35.9,28.1,1.0,18.4,61,Chennai
2018-07-25,36.0,27.9,0.5,17.4,63,Chennai
2018-07-26,35.2,26.1,7.5,17.8,71,Chennai
2018-07-27,34.5,26.1,3.9,20.3,71,Chennai
2018-07-28,35.1,27.1,0.6,23.8,66,Chennai
2018-07-29,35.9,24.5,3.9,21.1,69,Chennai
2018-07-30,35.3,27.5,0.4,23.8,68,Chennai
2018-07-31,35.0,27.7,1.4,19.9,66,Chennai
2018-08-01,35.5,28.0,2.0,18.5,65,Chennai
2018-08-02,35.7,28.1,0.4,21.3,64,Chennai
2018-08-03,36.2,26.6,0.7,18.4,65,Chennai
2018-08-04,35.9,26.1,2.0,19.9,66,Chennai
2018-08-05,35.5,26.1,0.9,21.5,65,Chennai
2018-08-06,36.7,27.6,0.0,25.2,56,Chennai
2018-08-07,34.4,27.7,0.7,22.5,57,Chennai
2018-08-08,35.6,26.9,0.5,20.2,60,Chennai
2018-08-09,35.6,25.9,4.2,14.6,72,Chennai
2018-08-10,34.2,25.7,6.0,17.5,71,Chennai
2018-08-11,27.8,24.7,14.2,20.6,85,Chennai
2018-08-12,32.2,26.4,0.0,26.5,63,Chennai
2018-08-13,34.1,25.7,0.0,25.2,65,Chennai
2018-08-14,28.5,25.6,19.6,20.3,78,Chennai
2018-08-15,29.3,24.9,20.2,19.1,87,Chennai
2018-08-16,33.6,26.4,0.5,26.6,67,Chennai
2018-08-17,34.7,26.4,0.8,23.3,67,Chennai
2018-08-18,35.2,27.1,0.8,24.6,60,Chennai
2018-08-19,34.2,27.9,0.2,25.0,60,Chennai
2018-08-20,34.6,28.0,0.3,26.4,60,Chennai
2018-08-21,35.5,27.3,0.0,18.7,62,Chennai
2018-08-22,35.0,27.8,1.3,17.6,64,Chennai
2018-08-23,34.8,25.9,7.0,17.6,69,Chennai
2018-08-24,33.0,24.6,3.2,19.4,73,Chennai
2018-08-25,31.2,25.5,0.1,17.8,73,Chennai
2018-08-26,34.3,25.6,1.1,16.5,69,Chennai
2018-08-27,33.7,25.3,11.9,19.5,69,Chennai
2018-08-28,33.1,25.1,0.5,20.4,74,Chennai
2018-08-29,33.3,25.4,1.5,16.6,74,Chennai
2018-08-30,33.9,26.6,3.7,19.9,71,Chennai
2018-08-31,31.7,24.7,8.2,14.9,81,Chennai
2018-09-01,32.0,24.8,0.3,15.8,78,Chennai
2018-09-02,33.0,26.7,2.8,13.2,79,Chennai
2018-09-03,32.0,26.5,0.7,14.3,78,Chennai
2018-09-04,32.7,26.7,2.7,15.3,78,Chennai
2018-09-05,32.3,25.6,2.5,15.0,80,Chennai
2018-09-06,34.2,26.4,0.3,21.3,73,Chennai
2018-09-07,35.2,26.6,0.4,20.7,68,Chennai
2018-09-08,32.8,27.1,0.3,14.8,69,Chennai
2018-09-09,32.8,26.2,0.4,17.3,73,Chennai
2018-09-10,32.1,26.7,3.6,18.8,79,Chennai
2018-09-11,32.2,26.5,0.2,21.9,78,Chennai
2018-09-12,31.7,26.1,2.0,20.0,81,Chennai
2018-09-13,33.6,26.0,5.8,19.1,76,Chennai
2018-09-14,34.0,26.1,1.4,16.8,78,Chennai
2018-09-15,33.9,25.2,2.6,16.4,77,Chennai
2018-09-16,34.5,25.1,13.1,19.4,78,Chennai
2018-09-17,30.6,24.6,19.6,18.2,83,Chennai
2018-09-18,31.3,25.1,16.2,14.2,84,Chennai
2018-09-19,29.2,24.7,9.3,17.1,78,Chennai
2018-09-20,31.4,25.4,0.4,14.0,75,Chennai
2018-09-21,32.8,25.9,7.1,16.7,77,Chennai
2018-09-22,30.8,25.4,0.0,15.5,82,Chennai
2018-09-23,30.8,26.5,1.1,16.1,80,Chennai
2018-09-24,30.3,25.2,1.4,14.5,84,Chennai
2018-09-25,30.5,25.5,0.9,13.8,82,Chennai
2018-09-26,30.6,25.4,1.1,14.8,81,Chennai
2018-09-27,30.3,26.1,1.6,15.5,82,Chennai
2018-09-28,29.9,26.1,0.8,15.2,81,Chennai
2018-09-29,30.4,26.0,1.2,11.9,81,Chennai
2018-09-30,31.1,26.2,0.3,13.9,80,Chennai
2018-10-01,31.2,26.6,1.3,15.6,80,Chennai
2018-10-02,31.2,26.2,1.5,18.6,81,Chennai
2018-10-03,31.1,26.0,4.3,20.6,82,Chennai
2018-10-04,27.9,25.6,19.6,16.6,87,Chennai
2018-10-05,28.9,25.4,18.1,13.2,88,Chennai
2018-10-06,30.0,25.3,5.0,15.0,85,Chennai
2018-10-07,29.9,25.1,1.8,14.4,85,Chennai
2018-10-08,29.9,25.6,4.3,15.3,85,Chennai
2018-10-09,32.1,24.7,0.0,15.3,78,Chennai
2018-10-10,33.6,24.6,0.0,14.9,69,Chennai
2018-10-11,33.9,24.8,0.1,21.1,71,Chennai
2018-10-12,33.7,25.3,0.4,18.6,79,Chennai
2018-10-13,32.0,26.6,0.0,20.0,79,Chennai
2018-10-14,31.3,26.5,0.3,18.8,80,Chennai
2018-10-15,30.5,26.7,1.6,14.8,80,Chennai
2018-10-16,30.1,25.3,8.3,13.0,83,Chennai
2018-10-17,29.3,23.9,15.7,12.8,85,Chennai
2018-10-18,29.1,23.3,9.4,10.1,84,Chennai
2018-10-19,29.3,24.8,0.7,12.0,82,Chennai
2018-10-20,30.4,24.2,5.4,17.7,74,Chennai
2018-10-21,28.1,25.3,16.6,18.0,83,Chennai
2018-10-22,30.1,24.9,0.0,15.7,76,Chennai
2018-10-23,29.8,22.8,0.0,10.9,79,Chennai
2018-10-24,29.9,22.6,0.0,11.1,78,Chennai
2018-10-25,30.5,25.5,0.0,16.6,73,Chennai
2018-10-26,30.3,26.0,0.0,20.1,69,Chennai
2018-10-27,30.9,25.7,0.0,24.0,66,Chennai
2018-10-28,30.5,25.2,0.4,24.7,70,Chennai
2018-10-29,31.1,24.6,0.0,30.4,73,Chennai
2018-10-30,28.9,25.1,11.9,22.3,84,Chennai
2018-10-31,28.0,24.7,13.6,16.4,88,Chennai
2018-11-01,26.9,24.5,25.6,13.1,92,Chennai
2018-11-02,28.9,24.9,13.0,14.5,84,Chennai
2018-11-03,30.0,25.2,3.5,19.1,80,Chennai
2018-11-04,29.2,25.1,3.5,17.4,82,Chennai
2018-11-05,29.8,26.2,0.7,16.2,78,Chennai
2018-11-06,29.4,25.1,1.9,12.2,81,Chennai
2018-11-07,29.5,25.1,0.0,14.3,72,Chennai
2018-11-08,29.7,24.6,0.1,19.4,73,Chennai
2018-11-09,30.0,25.7,0.1,18.5,69,Chennai
2018-11-10,29.9,23.8,0.0,16.1,78,Chennai
2018-11-11,29.9,23.1,0.1,16.0,77,Chennai
2018-11-12,29.8,22.7,0.0,19.8,74,Chennai
2018-11-13,30.6,21.8,0.0,19.6,71,Chennai
2018-11-14,31.3,22.6,0.0,22.0,73,Chennai
2018-11-15,28.7,25.1,13.4,25.4,87,Chennai
2018-11-16,29.0,25.2,2.9,21.6,84,Chennai
2018-11-17,29.9,24.1,1.0,11.3,83,Chennai
2018-11-18,29.6,25.6,2.4,16.5,82,Chennai
2018-11-19,29.9,25.3,2.1,17.8,80,Chennai
2018-11-20,28.9,24.4,26.5,24.8,84,Chennai
2018-11-21,25.9,24.2,76.7,26.6,91,Chennai
2018-11-22,26.0,24.4,62.9,24.9,91,Chennai
2018-11-23,26.7,24.5,21.2,16.1,87,Chennai
2018-11-24,28.9,25.1,0.0,14.7,76,Chennai
2018-11-25,28.4,23.6,0.3,15.3,77,Chennai
2018-11-26,28.1,22.8,0.0,15.4,69,Chennai
2018-11-27,28.1,23.3,0.0,18.4,63,Chennai
2018-11-28,28.6,22.3,0.2,17.2,74,Chennai
2018-11-29,28.1,25.1,1.6,19.9,75,Chennai
2018-11-30,28.5,24.9,0.0,17.6,73,Chennai
2018-12-01,28.1,22.2,0.1,16.3,75,Chennai
2018-12-02,27.5,22.6,3.4,17.1,77,Chennai
2018-12-03,28.3,24.2,2.5,21.9,76,Chennai
2018-12-04,28.5,23.5,5.8,17.2,86,Chennai
2018-12-05,27.4,24.5,6.9,14.5,90,Chennai
2018-12-06,28.8,24.1,1.4,15.9,81,Chennai
2018-12-07,28.6,24.7,0.8,16.7,79,Chennai
2018-12-08,28.6,25.0,0.1,15.5,78,Chennai
2018-12-09,28.5,23.9,0.2,15.6,77,Chennai
2018-12-10,28.2,22.0,0.0,11.3,78,Chennai
2018-12-11,28.2,23.2,0.0,12.3,79,Chennai
2018-12-12,29.0,22.5,0.0,15.0,81,Chennai
2018-12-13,28.9,22.9,0.0,13.5,79,Chennai
2018-12-14,28.6,23.8,1.4,24.2,77,Chennai
2018-12-15,27.8,24.5,1.1,32.1,73,Chennai
2018-12-16,25.5,20.5,12.8,32.3,78,Chennai
2018-12-17,29.0,21.8,0.0,24.1,73,Chennai
2018-12-18,27.3,20.5,0.0,18.6,82,Chennai
2018-12-19,26.2,20.0,0.0,18.3,75,Chennai
2018-12-20,28.2,20.3,0.0,16.3,80,Chennai
2018-12-21,27.9,23.7,1.6,22.6,80,Chennai
2018-12-22,27.9,24.0,1.3,21.1,79,Chennai
2018-12-23,27.8,24.3,0.3,20.5,77,Chennai
2018-12-24,27.7,23.9,0.0,18.3,76,Chennai
2018-12-25,27.7,22.8,0.0,15.1,79,Chennai
2018-12-26,27.7,21.9,0.0,10.1,82,Chennai
2018-12-27,27.8,21.6,0.0,12.9,81,Chennai
2018-12-28,27.5,23.1,0.3,11.8,80,Chennai
2018-12-29,26.7,23.7,0.7,18.3,74,Chennai
2018-12-30,26.9,23.0,1.5,21.4,71,Chennai
2018-12-31,26.5,22.4,0.0,19.6,62,Chennai
2019-01-01,26.1,21.4,0.0,17.1,63,Chennai
2019-01-02,26.4,22.4,0.0,17.3,64,Chennai
2019-01-03,27.1,22.0,0.0,16.3,69,Chennai
2019-01-04,26.9,21.9,0.0,16.4,72,Chennai
2019-01-05,27.3,21.5,0.0,17.3,68,Chennai
2019-01-06,27.2,19.4,0.0,18.0,67,Chennai
2019-01-07,28.1,21.9,0.5,18.6,73,Chennai
2019-01-08,28.7,19.9,0.0,16.5,78,Chennai
2019-01-09,27.6,18.6,0.0,14.5,79,Chennai
2019-01-10,27.3,20.9,0.0,15.0,72,Chennai
2019-01-11,27.8,22.0,0.1,16.6,65,Chennai
2019-01-12,27.4,20.7,0.0,16.8,69,Chennai
2019-01-13,27.8,21.5,0.1,18.9,68,Chennai
2019-01-14,27.2,22.0,0.0,17.2,66,Chennai
2019-01-15,27.3,20.7,0.0,18.7,73,Chennai
2019-01-16,27.6,20.2,0.0,16.4,76,Chennai
2019-01-17,27.8,20.6,0.4,14.7,75,Chennai
2019-01-18,27.3,20.2,0.0,16.6,71,Chennai
2019-01-19,27.3,20.1,0.0,16.2,73,Chennai
2019-01-20,27.5,19.5,0.0,14.5,76,Chennai
2019-01-21,27.1,19.6,0.0,14.7,74,Chennai
2019-01-22,27.6,20.1,0.0,17.5,72,Chennai
2019-01-23,27.9,20.9,0.0,16.1,75,Chennai
2019-01-24,28.1,21.0,0.0,16.3,78,Chennai
2019-01-25,28.1,22.9,0.6,17.7,80,Chennai
2019-01-26,28.3,22.8,0.5,16.4,80,Chennai
2019-01-27,28.1,23.5,0.2,17.2,77,Chennai
2019-01-28,28.0,23.8,0.0,16.4,68,Chennai
2019-01-29,28.3,22.3,0.2,21.5,70,Chennai
2019-01-30,27.7,23.2,0.5,20.9,73,Chennai
2019-01-31,27.6,23.5,1.0,19.1,67,Chennai
2019-02-01,27.9,22.4,0.0,19.7,67,Chennai
2019-02-02,28.3,21.2,0.0,16.4,71,Chennai
2019-02-03,28.5,21.0,0.0,18.6,74,Chennai
2019-02-04,28.0,23.7,1.7,21.2,76,Chennai
2019-02-05,28.8,23.3,0.0,17.8,76,Chennai
2019-02-06,29.1,21.5,0.0,13.7,79,Chennai
2019-02-07,28.9,21.2,0.0,13.6,79,Chennai
2019-02-08,29.8,23.6,0.0,17.8,78,Chennai
2019-02-09,29.8,23.7,0.3,16.1,81,Chennai
2019-02-10,29.6,23.9,1.1,17.7,80,Chennai
2019-02-11,29.3,24.9,0.8,19.4,73,Chennai
2019-02-12,28.9,24.3,0.0,20.4,71,Chennai
2019-02-13,29.0,23.2,0.0,19.3,72,Chennai
2019-02-14,29.1,22.0,0.0,14.8,75,Chennai
2019-02-15,29.7,22.1,0.0,14.4,79,Chennai
2019-02-16,30.0,23.2,0.0,20.2,79,Chennai
2019-02-17,30.2,24.2,1.0,18.4,80,Chennai
2019-02-18,30.9,24.8,0.2,19.9,82,Chennai
2019-02-19,30.0,25.2,0.6,18.3,81,Chennai
2019-02-20,30.0,24.3,0.0,15.7,75,Chennai
2019-02-21,30.3,23.7,0.0,17.2,74,Chennai
2019-02-22,31.3,21.9,0.0,11.9,73,Chennai
2019-02-23,32.2,19.6,0.0,12.9,70,Chennai
2019-02-24,32.0,21.0,0.0,13.5,76,Chennai
2019-02-25,30.4,22.2,0.0,18.3,77,Chennai
2019-02-26,31.2,23.6,0.0,25.8,77,Chennai
2019-02-27,31.0,24.7,0.4,25.1,76,Chennai
2019-02-28,30.4,25.5,0.8,22.7,79,Chennai
2019-03-01,30.5,25.7,1.1,21.1,76,Chennai
2019-03-02,30.3,26.1,0.0,15.0,66,Chennai
2019-03-03,30.5,24.8,0.5,14.3,72,Chennai
2019-03-04,30.9,24.6,0.0,23.9,73,Chennai
2019-03-05,32.8,25.0,0.0,27.7,76,Chennai
